Secrets Cap Cana Resort & Spa,"Excelentes vacaciones 😎😎 Nos quedamos encantados com tudo el hotel la habitacion la playa y todo el staff muy simpaticos e profissionais ! En especial el grande Elias del restaurant Mexicano lo mejor camarero del Caribe muy atencioso y un excellente profissional ! Esperamos volver , Familia Abreu Cepêda"
Secrets Cap Cana Resort & Spa,"Yo y mis amigas decidimos venir a Punta Cana, y la verdad es que no nos hemos decepcionado. Aun arriesgandonos al escoger un hotel que acababa de inaugurar, eso no ha sido un problema. El hotel es excelente, ya no solo por la comida, sino por la amabilidad de la gente, y obviamente, por el encanto de esas playas paradisiacas."
Secrets Cap Cana Resort & Spa,"El pasado fin de semana tuve la oportunidad de estar en el Pre- Open del Hotel Secrets Cap Cana y fue toda una experiencia maravillosa. comenzando por staff con una experiencia al cien por ciento. te hacen sentir como una reina desde que pisas el lobbie. El hotel es bellisimo en extructura e instalaciones, cuenta con una piscina infinita que parece que se unira con el mar. Es un sueno. tienen varios restaurantes, entre ellos Italiano, Frances, Asiatico, Mexicano, entre otros. La primera noche cenamos en el restaurante Italiano, fenomenal. la segunda noche en el restaurante Frances, la comida deliciosa pero en este tienen muy poca seleccion. En cuanto al buffet, es increible la variedad de platos que disponen y lo rica que es la comida. felicito al Chef Marco Zabaleta por su"
Secrets Cap Cana Resort & Spa,"Estuve con mi esposa celebrando nuestro aniversario de bodas y la verdad que pasamos un fin de drama espectacular. Superaron con creces nuestras expectativas. La infraestructura es de de primera, super confortables habitaciones, mobiliario y equipos de ultima generacion, una gran variedad de exquisitas comidas servidas en sus distintos restaurantes, las mas finas atenciones y detalles de parte de todo su personal, en verdad nos sentimos atendidos como principes. Recordamos y reconocemos la excelente labor de todos los empleados del hotel, siempre dispuestos a servir y con una sonrisa en el rostro; en especial nuestro mayordomo Jose Bonilla y Darling en la supervision de la restaurantes, siempre atentos a complacernos en todo. No tenemos ninguna queja de nuestra estadia en"
Sanctuary Cap Cana,"Mi familia y yo decidimos venir a Sanctuary para pasarnos el 24 de diciembre porque el hotel cumplia con todo lo que buscabamos, tranquilidad y un ambiente diferente, la comida, las instalaciones en muy buen estado y comoda, la atencion del personal muy buena los chicos Fido wakey, sexy belly, Pinky, Coca cola, Juan, black Diamond , volveriamos a este alojamiento."
Sanctuary Cap Cana,"Les agradecemos por todo lo que hicieron por nosotros. Nos hicieron sentir como en familia. Jesus nuestro mayordomo estuvo 24/7 atento a todo lo que necesitabamos. Las personas del room service mil gracias por complacernos en todo. En la playa Suneyka, Keila, Happy boy hicieron nuestros dias mas placenteros. En el restaurante casa Blanca mil gracias a Yaris y happy Tripp por sus detalles y atencion. Las chicas hosting the restaurants se portaron divinas!!!! En blue Martin mil y mil gracias a Jose por ser tan especial.Regresaremos pronto primero Dios y tender el placer de verlos de Nuevo. Quedamos encantados con este sitio. Highly recommended ❤️😍🥰"
Sanctuary Cap Cana,"La mejor experiencia, celebramos nuestra luna de miel y fue inolvidable! Nos quedamos en una villa y Narciso fue el mejor personal del hotel con sus atenciones! Super recomendado! El Sanctuary es la mejor experiencia de Cap Cana que puedes tener!"
Sanctuary Cap Cana,"Celebramos nuestro aniversario #6 y estamos encantados! Todo, el hotel, comida, instalaciones, nuestra villa frente al jardin! Gracias a Dawar por guiarnos en todo tiempo, su atencion fue grandiosa para que nuestro fin de semana quedara inolvidable! Excelente mayordomo! Tambien Nestor y Juan Carlos y todo el personal en la piscina! Se siente la amabilidad y atencion en todo el hotel!"
Sanctuary Cap Cana,"Excelente servicio, atenciones de primera, limpieza optima, instalaciones impecables, comida exquisita, bebidas variadas, precios muy competitivos, muy buen lugar para descansar y relajarse, areas variadas"
Sanctuary Cap Cana,"Una calidad unica en todo el hotel desde la llegada con los delicioso mojitos hasta la llegada a la habitacion,la comida es super rica y los tragos geniales nos encanto un trago que preparan en love bar mis nuevos amigos Ynocencio y Edy son los mejores en todo el hotel preparan el trago *alta gama* con delicioso sabor. Y el mayordomo Harry es una estrella"
Sanctuary Cap Cana,"Tuve una muy buena experiencia en Sanctuary, la verdad todo fue espectacular. Quede super encantada con el trato de todos en el hotel. Las personas te tratan como si fueras parte de la familia. Espero volver pronto."
Sanctuary Cap Cana,"Una estancia inolvidable en villa Monarca, ha sido una estancia maravillosa en este impresionante resort, sus instalaciones y vegetacion lo hacen un paraiso, el personal del hotel como son los dominicanos gente acogedora y amable te hacen la estancia en su pais inolvidable , contar con la ayuda de Juan Lugo nuestro estupendo mayordomo atento y profesional , la asistente de habitacion Nancy y Yaris con sus atenciones en el desayuno nos hicieron sentir en una nube todos los dias en ese maravillosa Cap cana , no me quiero olvidar de cada una de las personas que hacen que Sanctuary cap Cana funcione como paraiso en la tierra , cualquier instante y momento del dia te lo hacen vivir y sentir de un modo tan especial, me llevo en mi corazon este viaje para siempre, gracias por hacerlo"
Sanctuary Cap Cana,"El hotel es precioso, ideal para relajarse. La comida es riquisima y variada. El trato del personal es inigualable, muy amables todos, en especial nuestro mayordomo Juan Lugo. Muy agradecidos con todos!!"
Sanctuary Cap Cana,"Excelente lugar, solo para adultos, orientado al descanso, con instalaciones de primer nivel y nuevas, bien atendidos, y buenos restaurantes, en especial el italiano , donde destaco la atencion del chef Homero. Estuvimos 7 dias, lo que me parece adecuado ."
Sanctuary Cap Cana,"Con mi pareja hemos visitado varios hoteles All Inclusive y este ha sido uno de los mejores... la experiencia fue mucho mas personalizada y exclusiva. 1. Comida: espectacular.. todos los restaurantes de gran nivel, platos gourmet, ingredientes de calidad y excelente atencion. Se nota dedicacion en cada plato. Felicitaciones al chef Homero que nos entrego una experiencia unica! Sus recomendaciones y preparaciones especiales fueron lo mejor. Nuestros favoritos: Blue Marlin (mariscos) y Capriccio (italiano). Ojo.. que en comida rapida no se queda atras, las hamburguesas en la playa y las quesadillas estaban muy buenas. 2. Infraestructura: es un hotel hermoso, con una arquitectura colonial, lleno de colores y vegetacion, en perfecto estado. 3. Entretenimiento: un 10 todo el equipo,"
Sanctuary Cap Cana,Un servicio y una atencion excelente lo recomiendo al 100 por ciento todo me encanto el mayordomo la comida el hotel completo le doy 5 estrella espero poder volver pronto mi lugar favorito para venir a pasarla bien
Sanctuary Cap Cana,"Excelente hotel y atenciones de primera, buen ambiente para todo publico nos encanto ir a scape park y ir a cocobongo. En el bar principal love bar tienen el mejor equipo donde esta el manifico Inocencio donde pasamos un buen rato tomando de todos sus tragos. Inocencio eres una estrella y sigue asi como vas.."
Sanctuary Cap Cana,Mis amigos y yo pasamos unas vacaciones inigualables en mejor hotel todo incluido de la zona punta cana sanctuary cap cana. Hay que reconocer que las instalaciones son super hermosa y la comida y las bebidas son de primera donde tienen whisky 12 anos incluido y buena variedad de vodka y otros licores. Todos hacen buenos tragos pero el mejor para nosotros fue el barman del love bar Ynocencio es un artista haciendo tragos que nunca habia visto en mi vida. Tragos con humo y especias como hizo las mejores margarita de kewi Ynocencio el mejor de todo punta cana.
Sanctuary Cap Cana,"El paraiso numero 1 de todo el caribe se llama sanctuary cap cana. Las habitaciones son unas maravillas me hospede en el castillo por 4 noche y la verdad que vale la pena estar alli,el servicio en general es estupendo especial en el love bar deben procurar al senor Ynocencio que es todo un maestro en la barra haciendo sus cocktail. Nos preparo un cocktail singapur Sanctuary ahumado en madera es fenomenal y micaela de dubai y Harry el mayordomo es un equipo eficiente en todo lo personal. Regresaremos pronto Dios mediante"
Sanctuary Cap Cana,Llegamos solamente por dos dias al complejo y de lo bien que nos sentimos asi que decidimos extender un par de dias mas nuestra estancia. Las atenciones de Nairobi y Maria en el area de restaurantes fueron Top!
Sanctuary Cap Cana,"Tremenda experiencia de lujo el personal es muy atento a los huespedes y a nuestras necesidades durante la estadia. Ofrecen muchas oportunidades para participar de actividades, baile y baraja. La barra esta blindadA con los mejores licores. He viajado muchisimo en varios continentes y les recomiendo este rincon en el vecindario de las Antillas mayores para su proxima aventura turistica. Traigan crema y proteccion solar ya que lo necesitaran. Saludos"
Sanctuary Cap Cana,"Sanctuary Cap Cana es un hotel que ademas de ser increiblemente bello, es un hotel que brinda comodidad y relajacion para unas vacaciones memorables. Entrar a sus facilidades es sinonimo de descanso y disfrute. La comida, toda incluida es excelente. Los predios del hotel son muy bellos y llenos de una arquitectura muy bonita. Cuenta con un sinnumero de piscinas ademas de su propia playa. Miguel fue nuestro mayordomo en nuestra estadia y en todo momento estuvo pendiente a todas nuestras necesidades. El hotel esta super safe y al dia con todo el protocolo del Covid 19. Lo recomiendo 100%"
Sanctuary Cap Cana,"Mi esposa y yo buscabamos una escapada solos, escogimos este lugar y no pudo ser mejor. Desde la recepcion, la habitacion Premium Luxury Junior Suite ocean view con servicio a la habitacion 24/7, los restaurantes wok de cocina asiatica , blue marlin de pescados y mariscos, y capriccio restaurante italiano son sencillamente espectaculares, platos de un muy alto nivel. El casabella(buffet) es de calidad superior y con una variedad nunca antes vista. El Sanctuary Town ofrece un ambiente que te hace viajar por diferentes partes del mundo, desde una pizza a la lena hasta una Hamburguesa gourmet o un sabroso helado. Pero lo mejor es el servicio, el trato personal y el hecho de que todo el personal esta pendiente a cada detalle para asegurar que pases la mejor de las experiencias."
Sanctuary Cap Cana,"increible la experiencia, todo muy lujoso. La playa si no es muy bonita pero todo ok. Los restaurantes espectaculares y la habitacion tambien. Solo pasamos una noche y fue espectacular. Lo recomiendo."
Sanctuary Cap Cana,"Excelente hotel, comodidad 100% maravillosa en el castillo, buena atencion, de todo el personal, La atencion de barman Inocencio Marta y maria fueron muy atentos Tambien en restorant Maria, Glori y Lourdes y yari En el cafe muy la Fresita y el Chef Homero excelente Muchas gracias a todos"
Sanctuary Cap Cana,En el hotel sanctuary nos hicieron sentir como reyes a nuestros amigos y a mi las instalaciones del hotel son de lujos. Nos encanto la piscina del castillo y la piscina que esta al lado del lobby. En el love bar fue donde pasamos nuestros mejores momentos de la vacaciones junto al mejor bartender de todo punta cana Ynocencio. Nos hizo los mejores martini de chocolate y unas ricas sangria blancas con frutas tropicales. Pronto regresaremos de nuevo Dios mediante.
Sanctuary Cap Cana,"Mi mejor aventura en toda mi vida la tuve en el hotel sanctuary cap cana,desde la llegada con un delicioso cocktail que me recibieron supe que fue el lugar indicado para pasar unas vaciones de maravilla. El servicio 7 estrella de parte de todos los colaboradores en especial el super Ynocencio que pasamos unas noches de maravilla en el love bar hace los mejores tragos,deben probar su tragos especial isla inocente es un tragos tropical y delicioso tambien en el blue marlin la comida es una maravilla y italiano en realidad la comida en general es muy rica. Gracias a todo el equipo de santuary cap cana por hacer de mi vacaciones algo inolvidable.."
